Order Date,Region,Category,Segment,Sales,Quantity,Discount,Profit
2024-12-26,Central,Office Supplies,Corporate,79.54,7,0.1,24.18
2024-12-26,East,Furniture,Consumer,470.49,3,0.1,120.14
2024-12-26,West,Office Supplies,Corporate,167.95,7,0.1,62.78
2024-12-27,West,Office Supplies,Corporate,94.39,6,0.1,37.45
2024-12-27,West,Technology,Consumer,862.69,5,0.0,262.17
2024-12-27,East,Office Supplies,Consumer,54.47,3,0.0,38.7
2024-12-27,South,Office Supplies,Consumer,18.46,2,0.0,-5.12
2024-12-27,West,Office Supplies,Home Office,16.22,6,0.0,22.87
2024-12-27,South,Technology,Consumer,1628.06,4,0.0,445.32
2024-12-28,South,Furniture,Consumer,278.35,2,0.1,63.38
2024-12-28,East,Furniture,Consumer,896.46,1,0.1,208.88
2024-12-28,West,Office Supplies,Consumer,178.01,7,0.0,48.16
2024-12-28,East,Office Supplies,Home Office,48.5,6,0.0,21.92
2024-12-28,South,Office Supplies,Corporate,57.05,5,0.2,17.4
2024-12-29,West,Furniture,Home Office,382.53,6,0.2,63.71
2024-12-29,West,Office Supplies,Corporate,69.49,7,0.1,22.73
2024-12-30,West,Technology,Consumer,331.07,7,0.0,103.38
2024-12-30,South,Technology,Consumer,328.89,7,0.1,84.7
2024-12-30,West,Furniture,Home Office,189.87,7,0.0,59.93
2024-12-31,West,Technology,Corporate,376.32,3,0.1,81.15
2024-12-31,West,Office Supplies,Consumer,52.63,7,0.1,18.69
2024-12-31,West,Office Supplies,Consumer,32.47,5,0.2,11.56
2024-12-31,South,Technology,Corporate,229.52,6,0.1,84.08
2024-12-31,West,Technology,Consumer,1142.29,6,0.0,316.64
2024-12-31,East,Office Supplies,Corporate,166.99,4,0.2,22.18
2025-01-01,Central,Technology,Home Office,342.65,3,0.1,78.81
2025-01-01,East,Technology,Consumer,494.55,6,0.0,139.72
2025-01-01,East,Technology,Consumer,52.86,7,0.0,3.06
2025-01-01,East,Office Supplies,Consumer,58.06,1,0.1,13.08
2025-01-02,West,Technology,Corporate,603.54,6,0.0,154.1
2025-01-02,West,Technology,Home Office,304.76,3,0.0,71.15
2025-01-02,East,Technology,Consumer,80.16,3,0.0,14.47
2025-01-02,West,Office Supplies,Consumer,7.98,7,0.0,-7.4
2025-01-02,West,Technology,Consumer,1678.78,3,0.1,380.39
2025-01-03,East,Office Supplies,Consumer,22.64,3,0.0,8.46
2025-01-03,South,Technology,Consumer,517.01,4,0.0,146.73
2025-01-04,West,Furniture,Corporate,1164.93,6,0.0,360.14
2025-01-04,Central,Office Supplies,Consumer,127.33,6,0.0,48.3
2025-01-04,Central,Office Supplies,Home Office,121.24,4,0.0,30.05
2025-01-04,West,Furniture,Consumer,69.43,1,0.0,12.66
2025-01-04,Central,Furniture,Consumer,661.99,6,0.0,212.41
2025-01-04,Central,Technology,Corporate,419.93,2,0.2,79.07
2025-01-05,Central,Office Supplies,Home Office,68.1,1,0.2,4.34
2025-01-05,East,Office Supplies,Consumer,160.34,2,0.0,45.81
2025-01-05,Central,Office Supplies,Consumer,48.06,4,0.0,18.19
2025-01-05,South,Furniture,Consumer,45.7,2,0.0,4.96
2025-01-05,East,Office Supplies,Consumer,154.94,6,0.0,48.88
2025-01-06,West,Office Supplies,Home Office,105.38,2,0.0,26.92
2025-01-06,Central,Furniture,Corporate,77.62,1,0.0,33.44
2025-01-06,West,Office Supplies,Corporate,132.13,7,0.0,25.03
2025-01-06,Central,Technology,Consumer,357.12,1,0.1,112.04
2025-01-07,East,Technology,Corporate,441.02,1,0.0,114.87
2025-01-07,South,Furniture,Corporate,292.2,5,0.1,64.71
2025-01-07,East,Technology,Home Office,302.8,7,0.0,72.98
2025-01-07,West,Technology,Consumer,500.74,4,0.0,143.85
2025-01-07,West,Technology,Consumer,245.57,6,0.0,75.32
2025-01-08,East,Office Supplies,Corporate,149.15,1,0.0,29.58
2025-01-08,East,Office Supplies,Consumer,223.34,4,0.1,53.0
2025-01-08,West,Furniture,Corporate,335.31,4,0.0,117.43
2025-01-08,West,Furniture,Corporate,379.1,7,0.1,91.56
2025-01-08,Central,Technology,Consumer,275.15,3,0.0,90.14
2025-01-08,West,Furniture,Home Office,230.45,5,0.0,51.95
2025-01-08,East,Technology,Consumer,439.38,6,0.1,129.45
2025-01-09,West,Office Supplies,Consumer,28.82,3,0.0,28.98
2025-01-09,East,Furniture,Consumer,185.23,3,0.0,42.93
2025-01-09,West,Office Supplies,Corporate,156.59,4,0.0,71.09
2025-01-10,West,Furniture,Home Office,702.68,1,0.0,204.0
2025-01-10,West,Technology,Consumer,103.14,4,0.0,12.46
2025-01-11,East,Furniture,Corporate,529.74,1,0.2,77.03
2025-01-11,West,Office Supplies,Corporate,87.22,7,0.0,20.96
2025-01-12,West,Furniture,Consumer,147.39,3,0.0,43.51
2025-01-13,West,Furniture,Home Office,304.71,6,0.1,93.26
2025-01-13,East,Office Supplies,Consumer,163.99,7,0.3,40.32
2025-01-14,East,Technology,Home Office,371.45,7,0.1,50.73
2025-01-14,West,Technology,Home Office,390.22,1,0.1,106.45
2025-01-14,West,Technology,Consumer,1035.74,1,0.2,178.94
2025-01-15,South,Technology,Home Office,505.31,1,0.0,150.69
2025-01-15,West,Technology,Consumer,359.38,4,0.3,57.19
2025-01-15,Central,Technology,Consumer,399.56,4,0.0,108.74
2025-01-15,Central,Office Supplies,Home Office,117.02,5,0.0,47.43
2025-01-16,Central,Office Supplies,Consumer,54.14,5,0.2,-1.03
2025-01-16,West,Furniture,Corporate,401.64,2,0.1,77.35
2025-01-16,South,Office Supplies,Consumer,16.26,5,0.1,5.79
2025-01-16,East,Office Supplies,Consumer,20.79,6,0.0,9.65
2025-01-16,West,Technology,Home Office,285.14,6,0.1,75.12
2025-01-16,East,Technology,Home Office,564.28,7,0.2,103.44
2025-01-16,West,Office Supplies,Corporate,107.93,2,0.1,23.37
2025-01-16,East,Technology,Home Office,232.28,4,0.0,86.26
2025-01-16,East,Furniture,Consumer,702.98,5,0.0,175.93
2025-01-16,South,Technology,Consumer,906.0,6,0.1,246.77
2025-01-16,East,Technology,Consumer,505.63,3,0.2,59.58
2025-01-17,East,Technology,Consumer,269.82,2,0.1,105.4
2025-01-17,West,Technology,Consumer,491.67,5,0.0,133.72
2025-01-17,East,Furniture,Consumer,348.68,5,0.2,62.22
2025-01-18,West,Office Supplies,Home Office,61.19,3,0.2,6.44
2025-01-18,East,Furniture,Consumer,679.45,7,0.0,203.37
2025-01-19,South,Technology,Corporate,798.45,1,0.0,232.89
2025-01-19,South,Office Supplies,Home Office,41.98,6,0.2,33.39
2025-01-19,South,Office Supplies,Consumer,92.97,2,0.0,15.74
2025-01-19,West,Technology,Consumer,246.73,7,0.0,67.0
2025-01-19,West,Furniture,Corporate,524.21,5,0.0,133.97
2025-01-20,West,Technology,Corporate,221.62,4,0.1,51.41
2025-01-21,West,Technology,Corporate,652.15,5,0.0,192.75
2025-01-21,Central,Technology,Consumer,330.14,2,0.0,75.92
2025-01-21,East,Technology,Corporate,185.3,3,0.0,69.45
2025-01-21,West,Office Supplies,Consumer,187.55,4,0.1,35.99
2025-01-21,Central,Furniture,Corporate,593.13,5,0.3,85.41
2025-01-22,West,Technology,Consumer,513.27,1,0.2,101.6
2025-01-22,West,Office Supplies,Corporate,104.88,7,0.1,9.23
2025-01-22,Central,Furniture,Consumer,177.86,5,0.2,31.44
2025-01-22,West,Technology,Consumer,556.31,2,0.0,138.61
2025-01-22,West,Technology,Home Office,194.53,7,0.3,46.31
2025-01-23,West,Office Supplies,Corporate,93.34,4,0.0,25.37
2025-01-23,West,Office Supplies,Consumer,121.7,7,0.0,45.78
2025-01-24,Central,Office Supplies,Corporate,60.46,6,0.0,13.06
2025-01-24,East,Furniture,Consumer,361.68,1,0.0,105.87
2025-01-24,East,Furniture,Consumer,266.38,3,0.0,81.12
2025-01-24,West,Office Supplies,Consumer,155.92,5,0.2,11.89
2025-01-25,East,Technology,Corporate,562.57,6,0.0,154.6
2025-01-25,West,Office Supplies,Consumer,41.56,6,0.0,10.34
2025-01-26,West,Furniture,Home Office,377.85,6,0.0,109.27
2025-01-26,West,Technology,Consumer,1280.57,1,0.0,367.69
2025-01-26,West,Furniture,Consumer,118.26,4,0.1,11.45
2025-01-26,Central,Office Supplies,Home Office,42.46,4,0.2,-1.31
2025-01-26,East,Technology,Consumer,52.69,4,0.0,-15.64
2025-01-27,West,Office Supplies,Corporate,88.99,1,0.2,30.54
2025-01-27,West,Technology,Home Office,154.04,6,0.0,48.1
2025-01-27,East,Office Supplies,Consumer,90.18,2,0.2,19.21
2025-01-27,West,Office Supplies,Corporate,38.88,1,0.1,-2.07
2025-01-27,South,Technology,Corporate,776.71,7,0.1,145.7
2025-01-27,West,Technology,Home Office,397.74,7,0.0,123.38
2025-01-27,West,Technology,Home Office,599.22,3,0.1,114.47
2025-01-28,East,Office Supplies,Home Office,102.15,6,0.2,43.32
2025-01-28,West,Office Supplies,Corporate,43.37,4,0.1,28.68
2025-01-28,East,Technology,Consumer,84.6,5,0.1,20.07
2025-01-28,West,Furniture,Corporate,521.83,1,0.0,126.6
2025-01-28,East,Furniture,Consumer,437.66,4,0.0,111.41
2025-01-28,West,Technology,Corporate,224.87,2,0.0,62.29
2025-01-29,Central,Office Supplies,Consumer,64.46,3,0.0,19.56
2025-01-29,East,Technology,Consumer,331.8,3,0.1,102.99
2025-01-29,West,Office Supplies,Home Office,55.23,3,0.2,26.29
2025-01-30,West,Office Supplies,Consumer,29.21,4,0.2,-3.34
2025-01-30,Central,Technology,Consumer,410.1,5,0.1,110.81
2025-01-30,Central,Technology,Home Office,230.46,3,0.0,80.92
2025-01-30,South,Technology,Corporate,303.2,5,0.0,83.0
2025-01-30,West,Technology,Consumer,84.13,5,0.1,2.24
2025-01-30,Central,Office Supplies,Consumer,21.95,3,0.0,-2.43
2025-01-31,West,Furniture,Consumer,195.29,2,0.1,58.61
2025-01-31,West,Office Supplies,Corporate,40.44,1,0.0,-8.4
2025-01-31,Central,Technology,Corporate,704.04,1,0.1,139.59
2025-01-31,South,Furniture,Consumer,158.64,4,0.1,60.18
2025-01-31,East,Technology,Corporate,604.75,6,0.0,175.8
2025-02-01,Central,Technology,Corporate,495.31,3,0.0,143.76
2025-02-01,Central,Office Supplies,Home Office,207.25,7,0.0,32.59
2025-02-02,West,Technology,Corporate,1244.0,2,0.2,245.1
2025-02-02,West,Furniture,Corporate,123.33,3,0.2,67.13
2025-02-02,South,Technology,Consumer,378.65,4,0.3,25.08
2025-02-02,West,Furniture,Consumer,264.75,6,0.0,65.6
2025-02-03,East,Office Supplies,Corporate,156.38,2,0.0,48.0
2025-02-03,West,Technology,Home Office,1182.04,5,0.0,328.46
2025-02-03,East,Technology,Consumer,262.57,5,0.0,79.25
2025-02-03,East,Furniture,Home Office,968.65,6,0.1,211.98
2025-02-03,West,Technology,Corporate,214.59,2,0.2,28.36
2025-02-04,South,Office Supplies,Corporate,118.44,7,0.0,40.07
2025-02-04,East,Technology,Corporate,498.45,4,0.2,75.96
2025-02-04,West,Furniture,Consumer,519.9,6,0.0,145.97
2025-02-04,West,Office Supplies,Corporate,181.34,4,0.2,42.33
2025-02-04,West,Technology,Consumer,189.32,7,0.1,47.16
2025-02-04,Central,Office Supplies,Corporate,35.43,2,0.0,5.09
2025-02-04,West,Technology,Corporate,235.17,7,0.1,59.1
2025-02-04,South,Furniture,Consumer,698.35,2,0.3,101.47
2025-02-05,Central,Office Supplies,Corporate,66.11,1,0.0,40.38
2025-02-05,West,Office Supplies,Corporate,26.13,3,0.0,4.31
2025-02-05,East,Office Supplies,Home Office,242.98,7,0.1,54.56
2025-02-05,Central,Technology,Home Office,581.07,3,0.1,124.46
2025-02-05,East,Office Supplies,Consumer,81.22,3,0.0,10.19
2025-02-05,East,Technology,Corporate,469.0,5,0.1,98.11
2025-02-05,West,Office Supplies,Corporate,15.84,7,0.1,7.3
2025-02-06,Central,Technology,Home Office,628.54,1,0.0,154.81
2025-02-06,East,Furniture,Consumer,91.44,6,0.0,12.15
2025-02-06,West,Technology,Consumer,171.57,5,0.2,35.91
2025-02-06,South,Technology,Consumer,1038.74,2,0.3,170.41
2025-02-06,West,Office Supplies,Consumer,116.46,7,0.0,29.13
2025-02-06,West,Furniture,Consumer,102.01,7,0.2,15.07
2025-02-06,East,Furniture,Home Office,83.05,7,0.0,0.9
2025-02-06,West,Furniture,Corporate,111.62,4,0.0,31.7
2025-02-06,West,Technology,Consumer,229.75,3,0.0,76.62
2025-02-06,East,Office Supplies,Corporate,3.68,5,0.0,-5.55
2025-02-07,East,Technology,Consumer,98.38,6,0.1,25.2
2025-02-07,West,Technology,Consumer,26.93,7,0.0,7.44
2025-02-08,Central,Technology,Consumer,506.42,1,0.2,78.08
2025-02-08,West,Furniture,Home Office,577.07,6,0.0,164.07
2025-02-08,East,Office Supplies,Consumer,84.76,4,0.0,21.09
2025-02-08,South,Furniture,Corporate,1057.26,2,0.2,166.32
2025-02-08,West,Office Supplies,Corporate,63.19,6,0.1,11.12
2025-02-08,East,Technology,Consumer,262.65,3,0.1,51.09
2025-02-09,West,Furniture,Consumer,492.46,3,0.0,129.51
2025-02-09,Central,Technology,Consumer,241.84,7,0.0,84.24
2025-02-09,West,Technology,Consumer,708.6,7,0.0,210.53
2025-02-09,South,Technology,Home Office,460.81,6,0.0,114.53
2025-02-09,Central,Office Supplies,Home Office,128.6,2,0.0,45.15
2025-02-10,West,Furniture,Corporate,72.86,6,0.1,26.12
2025-02-10,West,Technology,Home Office,214.74,2,0.0,78.83
2025-02-10,East,Technology,Corporate,542.26,7,0.0,147.52
2025-02-10,Central,Technology,Consumer,562.4,5,0.0,167.33
2025-02-10,West,Technology,Home Office,176.83,6,0.1,76.11
2025-02-10,West,Furniture,Home Office,889.02,5,0.0,259.86
2025-02-10,East,Technology,Consumer,157.55,7,0.0,45.22
2025-02-10,West,Technology,Consumer,723.13,3,0.3,103.41
2025-02-11,West,Office Supplies,Corporate,44.65,4,0.1,25.26
2025-02-11,Central,Office Supplies,Home Office,142.42,3,0.0,17.09
2025-02-11,East,Office Supplies,Consumer,123.14,5,0.0,51.91
2025-02-12,West,Technology,Consumer,548.82,5,0.3,47.91
2025-02-12,West,Technology,Corporate,1151.99,5,0.0,338.46
2025-02-12,West,Technology,Home Office,76.84,3,0.1,19.62
2025-02-12,South,Office Supplies,Consumer,53.51,1,0.0,13.24
2025-02-12,West,Furniture,Home Office,169.51,1,0.1,43.09
2025-02-12,East,Technology,Consumer,680.8,6,0.0,178.86
2025-02-13,West,Technology,Home Office,1881.51,5,0.0,546.41
2025-02-13,West,Technology,Home Office,950.78,6,0.2,185.96
2025-02-13,West,Technology,Corporate,589.04,3,0.0,160.66
2025-02-13,Central,Technology,Consumer,336.77,1,0.0,97.31
2025-02-13,West,Furniture,Corporate,407.79,3,0.0,104.63
2025-02-13,East,Office Supplies,Consumer,245.24,1,0.0,68.35
2025-02-14,West,Office Supplies,Consumer,87.72,4,0.1,33.09
2025-02-14,East,Technology,Home Office,917.76,3,0.0,269.49
2025-02-14,South,Office Supplies,Corporate,56.79,5,0.1,1.16
2025-02-14,West,Office Supplies,Consumer,176.9,1,0.0,73.66
2025-02-14,West,Office Supplies,Home Office,192.33,1,0.1,35.13
2025-02-15,West,Technology,Corporate,790.03,4,0.1,168.92
2025-02-15,Central,Office Supplies,Consumer,97.89,5,0.0,46.98
2025-02-16,Central,Technology,Consumer,155.13,7,0.2,31.59
2025-02-16,West,Office Supplies,Consumer,102.74,6,0.0,48.86
2025-02-17,West,Technology,Corporate,321.82,3,0.2,50.39
2025-02-17,East,Technology,Home Office,513.94,6,0.0,159.23
2025-02-17,East,Technology,Corporate,45.43,6,0.2,-4.84
2025-02-17,East,Office Supplies,Consumer,86.06,2,0.0,43.46
2025-02-18,Central,Furniture,Corporate,851.08,7,0.2,144.08
2025-02-18,South,Technology,Corporate,170.78,3,0.0,27.18
2025-02-18,East,Office Supplies,Consumer,293.83,7,0.1,102.72
2025-02-18,East,Furniture,Consumer,1223.74,2,0.0,332.91
2025-02-18,East,Technology,Home Office,944.13,6,0.1,210.63
2025-02-18,West,Technology,Consumer,307.64,1,0.0,70.45
2025-02-19,South,Technology,Corporate,340.99,2,0.0,102.88
2025-02-19,West,Technology,Consumer,371.91,1,0.0,92.73
2025-02-19,West,Technology,Corporate,171.89,6,0.0,38.34
2025-02-19,East,Technology,Corporate,391.36,3,0.0,131.97
2025-02-19,East,Furniture,Consumer,655.73,7,0.1,155.24
2025-02-19,South,Office Supplies,Consumer,107.6,5,0.1,22.66
2025-02-20,West,Furniture,Consumer,205.2,1,0.3,33.99
2025-02-20,South,Technology,Corporate,196.1,7,0.3,13.71
2025-02-20,West,Furniture,Consumer,269.99,7,0.0,102.82
2025-02-20,South,Furniture,Home Office,565.52,4,0.1,128.02
2025-02-20,West,Technology,Home Office,694.0,7,0.0,176.07
2025-02-21,East,Office Supplies,Corporate,167.24,1,0.0,30.82
2025-02-21,East,Office Supplies,Corporate,142.14,3,0.0,49.81
2025-02-21,Central,Furniture,Corporate,508.9,2,0.0,146.71
2025-02-21,East,Furniture,Corporate,854.68,7,0.2,147.83
2025-02-22,West,Office Supplies,Consumer,99.63,1,0.3,40.82
2025-02-22,East,Technology,Home Office,826.37,1,0.0,227.04
2025-02-22,South,Furniture,Consumer,424.14,1,0.1,98.93
2025-02-23,South,Office Supplies,Consumer,21.79,7,0.1,4.57
2025-02-23,West,Technology,Consumer,229.97,1,0.1,64.49
2025-02-23,West,Technology,Consumer,338.35,2,0.0,102.33
2025-02-23,East,Office Supplies,Corporate,101.35,5,0.0,54.9
2025-02-23,South,Office Supplies,Consumer,161.58,1,0.0,47.01
2025-02-24,East,Office Supplies,Corporate,65.71,3,0.0,20.43
2025-02-24,West,Office Supplies,Consumer,116.15,5,0.1,64.0
2025-02-24,East,Technology,Corporate,747.41,4,0.0,203.83
2025-02-24,East,Office Supplies,Corporate,134.54,5,0.0,45.35
2025-02-24,West,Technology,Corporate,1330.97,7,0.0,390.91
2025-02-24,South,Technology,Consumer,1225.98,6,0.0,332.54
2025-02-25,West,Furniture,Consumer,309.93,2,0.0,113.51
2025-02-25,Central,Technology,Consumer,365.28,1,0.0,135.24
2025-02-25,South,Technology,Corporate,598.55,7,0.0,171.0
2025-02-25,West,Office Supplies,Consumer,60.07,3,0.3,3.11
2025-02-25,South,Technology,Home Office,301.41,5,0.3,43.42
2025-02-26,West,Technology,Corporate,404.86,1,0.0,111.58
2025-02-26,Central,Technology,Corporate,500.35,2,0.0,116.15
2025-02-26,West,Technology,Corporate,568.88,6,0.2,99.8
2025-02-26,East,Furniture,Corporate,466.92,7,0.0,163.64
2025-02-27,Central,Technology,Consumer,359.68,5,0.1,78.83
2025-02-27,West,Office Supplies,Home Office,55.66,1,0.0,25.52
2025-02-27,West,Furniture,Corporate,156.94,6,0.0,41.31
2025-02-27,West,Technology,Corporate,1258.6,7,0.1,304.47
2025-02-27,West,Furniture,Home Office,199.04,3,0.2,38.28
2025-02-27,West,Office Supplies,Corporate,106.22,5,0.2,22.33
2025-02-28,South,Office Supplies,Consumer,27.65,2,0.2,-12.4
2025-02-28,West,Technology,Corporate,341.5,1,0.0,109.43
2025-02-28,West,Technology,Home Office,404.14,5,0.1,88.6
2025-02-28,West,Office Supplies,Consumer,77.97,5,0.0,9.27
2025-02-28,East,Furniture,Corporate,808.31,4,0.0,232.24
2025-02-28,East,Furniture,Consumer,968.75,7,0.1,208.34
2025-02-28,South,Technology,Consumer,144.08,4,0.1,41.42
2025-02-28,East,Technology,Consumer,818.04,7,0.0,235.56
2025-02-28,East,Technology,Consumer,623.08,2,0.0,158.21
2025-02-28,Central,Technology,Consumer,311.83,6,0.0,79.52
2025-03-01,West,Technology,Corporate,988.49,7,0.0,255.28
2025-03-01,East,Furniture,Consumer,731.43,4,0.1,168.82
2025-03-01,East,Technology,Home Office,482.01,6,0.0,155.73
2025-03-01,East,Office Supplies,Consumer,8.64,5,0.2,12.28
2025-03-01,West,Technology,Corporate,501.6,5,0.2,83.67
2025-03-01,West,Furniture,Consumer,342.64,2,0.0,135.8
2025-03-02,West,Technology,Consumer,560.8,3,0.1,95.22
2025-03-02,East,Technology,Corporate,188.94,5,0.0,39.15
2025-03-02,Central,Technology,Home Office,410.99,4,0.0,115.34
2025-03-02,East,Office Supplies,Consumer,44.12,6,0.1,7.42
2025-03-03,West,Furniture,Consumer,685.77,7,0.0,190.14
2025-03-03,Central,Office Supplies,Consumer,97.46,4,0.1,10.53
2025-03-03,South,Office Supplies,Consumer,105.33,6,0.0,31.67
2025-03-03,Central,Furniture,Consumer,316.59,7,0.0,115.98
2025-03-03,East,Technology,Consumer,365.3,1,0.2,56.03
2025-03-04,West,Technology,Corporate,558.06,2,0.1,107.86
2025-03-04,West,Technology,Consumer,305.11,7,0.0,86.3
2025-03-04,West,Technology,Consumer,824.98,3,0.3,119.14
2025-03-04,West,Office Supplies,Corporate,121.91,4,0.3,28.87
2025-03-04,Central,Furniture,Home Office,45.11,4,0.0,25.8
2025-03-05,West,Technology,Home Office,957.63,6,0.0,257.79
2025-03-05,East,Office Supplies,Home Office,35.47,6,0.2,-1.68
2025-03-05,East,Technology,Corporate,1132.38,7,0.3,163.14
2025-03-05,West,Office Supplies,Home Office,246.29,6,0.0,76.17
2025-03-06,South,Office Supplies,Consumer,119.34,5,0.0,22.89
2025-03-06,West,Office Supplies,Corporate,85.88,3,0.1,15.29
2025-03-06,Central,Technology,Home Office,369.6,7,0.0,112.59
2025-03-07,West,Office Supplies,Home Office,24.03,2,0.0,-8.71
2025-03-07,West,Furniture,Consumer,202.98,4,0.0,65.88
2025-03-08,West,Furniture,Consumer,442.12,2,0.2,74.3
2025-03-08,Central,Technology,Consumer,521.18,7,0.1,139.1
2025-03-08,East,Technology,Corporate,364.65,4,0.0,110.14
2025-03-08,West,Office Supplies,Home Office,63.93,4,0.0,19.97
2025-03-08,Central,Office Supplies,Corporate,134.22,7,0.0,31.57
2025-03-08,West,Technology,Corporate,808.91,1,0.2,136.82
2025-03-08,West,Office Supplies,Consumer,157.03,3,0.0,43.61
2025-03-09,East,Furniture,Consumer,93.49,4,0.0,28.23
2025-03-09,East,Technology,Corporate,152.4,4,0.1,46.34
2025-03-09,South,Furniture,Consumer,222.94,4,0.0,81.24
2025-03-09,South,Office Supplies,Consumer,56.39,4,0.2,25.29
2025-03-09,East,Technology,Consumer,1001.25,5,0.1,256.47
2025-03-10,West,Technology,Corporate,613.58,2,0.3,83.01
2025-03-10,West,Furniture,Corporate,212.34,2,0.2,69.05
2025-03-10,Central,Office Supplies,Consumer,105.56,3,0.3,3.1
2025-03-10,East,Office Supplies,Corporate,362.38,2,0.0,79.65
2025-03-10,South,Office Supplies,Consumer,49.97,7,0.0,7.64
2025-03-10,West,Furniture,Consumer,905.19,4,0.0,230.01
2025-03-11,West,Furniture,Consumer,340.79,6,0.0,93.2
2025-03-11,South,Office Supplies,Home Office,214.67,7,0.0,65.48
2025-03-11,West,Technology,Corporate,431.9,4,0.0,104.59
2025-03-12,South,Technology,Corporate,149.59,6,0.2,29.13
2025-03-12,West,Furniture,Corporate,292.74,3,0.0,98.53
2025-03-12,West,Furniture,Consumer,196.76,2,0.1,63.76
2025-03-12,West,Furniture,Consumer,446.15,5,0.0,135.05
2025-03-12,West,Technology,Corporate,533.16,2,0.1,114.44
2025-03-12,West,Office Supplies,Consumer,72.3,7,0.2,21.9
2025-03-12,West,Office Supplies,Corporate,87.57,6,0.1,33.84
2025-03-12,East,Technology,Corporate,961.02,3,0.0,274.91
2025-03-13,East,Office Supplies,Consumer,259.8,1,0.3,47.24
2025-03-13,East,Office Supplies,Consumer,208.77,3,0.2,45.42
2025-03-13,East,Office Supplies,Corporate,62.25,2,0.0,-7.7
2025-03-13,East,Furniture,Consumer,512.12,3,0.0,165.13
2025-03-14,Central,Office Supplies,Home Office,115.03,6,0.2,26.73
2025-03-14,East,Furniture,Home Office,72.5,2,0.0,4.94
2025-03-14,West,Technology,Corporate,278.68,2,0.0,53.31
2025-03-14,West,Technology,Consumer,302.94,1,0.3,40.74
2025-03-14,West,Technology,Consumer,236.73,4,0.0,71.62
2025-03-14,West,Technology,Corporate,37.22,2,0.2,4.46
2025-03-14,South,Technology,Consumer,366.24,6,0.2,70.71
2025-03-16,Central,Office Supplies,Home Office,175.55,3,0.0,33.21
2025-03-16,South,Furniture,Consumer,314.36,6,0.2,34.2
2025-03-16,West,Office Supplies,Corporate,204.79,7,0.1,68.06
2025-03-16,West,Technology,Corporate,337.41,5,0.0,102.24
2025-03-16,East,Technology,Corporate,491.02,6,0.3,47.04
2025-03-16,East,Technology,Corporate,935.83,2,0.0,258.84
2025-03-16,East,Furniture,Corporate,822.08,3,0.1,200.86
2025-03-17,East,Technology,Corporate,733.05,6,0.0,200.91
2025-03-19,East,Technology,Home Office,636.7,4,0.2,112.44
2025-03-19,East,Technology,Corporate,158.59,3,0.0,61.08
2025-03-19,Central,Technology,Consumer,125.5,6,0.0,32.33
2025-03-19,East,Office Supplies,Consumer,73.96,5,0.0,43.2
2025-03-19,South,Technology,Consumer,94.29,2,0.0,15.83
2025-03-20,West,Technology,Consumer,403.86,1,0.0,115.81
2025-03-20,Central,Office Supplies,Consumer,42.14,4,0.1,-15.63
2025-03-21,West,Technology,Consumer,551.46,5,0.0,155.27
2025-03-21,West,Technology,Consumer,379.15,7,0.0,112.42
2025-03-21,East,Office Supplies,Corporate,51.21,6,0.1,32.35
2025-03-21,West,Office Supplies,Consumer,67.93,5,0.0,22.45
2025-03-21,West,Furniture,Corporate,308.04,6,0.1,86.92
2025-03-22,West,Technology,Consumer,683.56,7,0.1,175.01
2025-03-22,West,Technology,Consumer,331.73,5,0.0,115.31
2025-03-22,East,Technology,Consumer,242.46,1,0.0,67.76
2025-03-23,East,Technology,Home Office,752.09,4,0.0,214.06
2025-03-23,South,Technology,Corporate,1243.59,1,0.2,219.32
2025-03-23,East,Furniture,Corporate,206.46,1,0.3,41.32
2025-03-23,East,Technology,Corporate,798.15,7,0.0,192.79
2025-03-24,West,Technology,Corporate,816.6,6,0.0,216.21
2025-03-24,East,Office Supplies,Consumer,85.14,3,0.1,12.84
2025-03-24,Central,Technology,Consumer,675.76,6,0.1,144.05
2025-03-24,West,Technology,Corporate,508.29,1,0.0,126.59
2025-03-24,West,Office Supplies,Corporate,187.63,4,0.1,42.02
2025-03-24,West,Office Supplies,Corporate,198.91,1,0.2,38.18
2025-03-25,South,Furniture,Home Office,636.5,5,0.0,182.75
2025-03-25,South,Office Supplies,Consumer,183.0,1,0.1,39.94
2025-03-25,Central,Technology,Corporate,248.59,3,0.0,73.59
2025-03-26,Central,Office Supplies,Corporate,69.72,4,0.1,11.94
2025-03-26,South,Office Supplies,Home Office,104.1,3,0.1,43.19
2025-03-26,West,Office Supplies,Consumer,115.06,2,0.0,29.36
2025-03-26,West,Office Supplies,Consumer,84.05,3,0.1,29.16
2025-03-26,Central,Furniture,Consumer,717.73,7,0.0,187.99
2025-03-26,Central,Office Supplies,Corporate,142.93,1,0.0,68.0
2025-03-26,South,Office Supplies,Consumer,95.43,1,0.0,22.86
2025-03-26,East,Office Supplies,Consumer,78.67,3,0.1,10.54
2025-03-27,West,Furniture,Consumer,308.01,3,0.0,95.18
2025-03-27,West,Furniture,Consumer,208.9,6,0.0,85.03
2025-03-27,West,Technology,Home Office,390.92,3,0.2,76.89
2025-03-27,West,Technology,Consumer,794.76,6,0.0,235.12
2025-03-28,South,Furniture,Corporate,624.86,6,0.2,116.1
2025-03-28,West,Technology,Corporate,717.49,4,0.0,191.46
2025-03-28,West,Technology,Consumer,388.15,6,0.0,139.15
