Date,Dark_Store,Category,SKU,Units_Sold,Forecast_Units,On_Hand_Units,Promo_Flag
2025-01-03,DS-Rotterdam-01,Dairy,DAI-03,30,36,85,0
2025-01-03,DS-Rotterdam-01,Dairy,DAI-04,38,38,126,0
2025-01-03,DS-Rotterdam-01,Dairy,DAI-05,44,33,137,0
2025-01-03,DS-Rotterdam-01,Dairy,DAI-06,50,34,176,0
2025-01-03,DS-Rotterdam-01,Beverages,BEV-01,67,54,206,0
2025-01-03,DS-Rotterdam-01,Beverages,BEV-02,67,69,272,0
2025-01-03,DS-Rotterdam-01,Beverages,BEV-03,78,68,307,0
2025-01-03,DS-Rotterdam-01,Beverages,BEV-04,68,77,224,0
2025-01-03,DS-Rotterdam-01,Beverages,BEV-05,101,118,391,1
2025-01-03,DS-Rotterdam-01,Beverages,BEV-06,59,54,182,0
2025-01-03,DS-Rotterdam-01,Snacks,SNA-01,62,42,111,0
2025-01-03,DS-Rotterdam-01,Snacks,SNA-02,52,42,72,0
2025-01-03,DS-Rotterdam-01,Snacks,SNA-03,59,40,96,0
2025-01-03,DS-Rotterdam-01,Snacks,SNA-04,51,41,74,0
2025-01-03,DS-Rotterdam-01,Snacks,SNA-05,59,43,97,0
2025-01-03,DS-Rotterdam-01,Snacks,SNA-06,59,52,77,0
2025-01-03,DS-Rotterdam-01,Household,HOU-01,18,23,53,0
2025-01-03,DS-Rotterdam-01,Household,HOU-02,28,31,93,0
2025-01-03,DS-Rotterdam-01,Household,HOU-03,26,23,74,0
2025-01-03,DS-Rotterdam-01,Household,HOU-04,29,27,92,0
2025-01-03,DS-Rotterdam-01,Household,HOU-05,32,22,90,0
2025-01-03,DS-Rotterdam-01,Household,HOU-06,30,29,113,0
2025-01-03,DS-Utrecht-01,Fresh Produce,FRE-01,38,41,271,0
2025-01-03,DS-Utrecht-01,Fresh Produce,FRE-02,35,35,239,0
2025-01-03,DS-Utrecht-01,Fresh Produce,FRE-03,41,43,249,0
2025-01-03,DS-Utrecht-01,Fresh Produce,FRE-04,31,36,198,0
2025-01-03,DS-Utrecht-01,Fresh Produce,FRE-05,38,44,191,0
2025-01-03,DS-Utrecht-01,Fresh Produce,FRE-06,42,40,239,0
2025-01-03,DS-Utrecht-01,Dairy,DAI-01,30,32,94,0
2025-01-03,DS-Utrecht-01,Dairy,DAI-02,25,27,96,0
2025-01-03,DS-Utrecht-01,Dairy,DAI-03,27,31,103,0
2025-01-03,DS-Utrecht-01,Dairy,DAI-04,34,25,137,0
2025-01-03,DS-Utrecht-01,Dairy,DAI-05,33,30,98,0
2025-01-03,DS-Utrecht-01,Dairy,DAI-06,33,22,118,0
2025-01-03,DS-Utrecht-01,Beverages,BEV-01,53,53,155,0
2025-01-03,DS-Utrecht-01,Beverages,BEV-02,50,49,165,0
2025-01-03,DS-Utrecht-01,Beverages,BEV-03,59,54,223,0
2025-01-03,DS-Utrecht-01,Beverages,BEV-04,55,47,182,0
2025-01-03,DS-Utrecht-01,Beverages,BEV-05,58,50,184,0
2025-01-03,DS-Utrecht-01,Beverages,BEV-06,41,50,128,0
2025-01-03,DS-Utrecht-01,Snacks,SNA-01,38,34,56,0
2025-01-03,DS-Utrecht-01,Snacks,SNA-02,27,37,48,0
2025-01-03,DS-Utrecht-01,Snacks,SNA-03,34,32,44,0
2025-01-03,DS-Utrecht-01,Snacks,SNA-04,39,34,69,0
2025-01-03,DS-Utrecht-01,Snacks,SNA-05,36,33,53,0
2025-01-03,DS-Utrecht-01,Snacks,SNA-06,36,32,48,0
2025-01-03,DS-Utrecht-01,Household,HOU-01,23,17,71,0
2025-01-03,DS-Utrecht-01,Household,HOU-02,22,15,91,0
2025-01-03,DS-Utrecht-01,Household,HOU-03,20,19,82,0
2025-01-03,DS-Utrecht-01,Household,HOU-04,25,23,73,0
2025-01-03,DS-Utrecht-01,Household,HOU-05,13,19,37,0
2025-01-03,DS-Utrecht-01,Household,HOU-06,12,24,45,0
2025-01-03,DS-TheHague-01,Fresh Produce,FRE-01,50,49,248,0
2025-01-03,DS-TheHague-01,Fresh Produce,FRE-02,51,52,245,0
2025-01-03,DS-TheHague-01,Fresh Produce,FRE-03,34,45,229,0
2025-01-03,DS-TheHague-01,Fresh Produce,FRE-04,45,55,276,0
2025-01-03,DS-TheHague-01,Fresh Produce,FRE-05,42,53,296,0
2025-01-03,DS-TheHague-01,Fresh Produce,FRE-06,50,48,316,0
2025-01-03,DS-TheHague-01,Dairy,DAI-01,58,57,180,1
2025-01-03,DS-TheHague-01,Dairy,DAI-02,33,33,115,0
2025-01-03,DS-TheHague-01,Dairy,DAI-03,40,36,116,0
2025-01-03,DS-TheHague-01,Dairy,DAI-04,29,40,106,0
2025-01-03,DS-TheHague-01,Dairy,DAI-05,28,33,85,0
2025-01-03,DS-TheHague-01,Dairy,DAI-06,42,34,155,0
2025-01-03,DS-TheHague-01,Beverages,BEV-01,65,63,247,0
2025-01-03,DS-TheHague-01,Beverages,BEV-02,67,68,245,0
2025-01-03,DS-TheHague-01,Beverages,BEV-03,74,63,247,0
2025-01-03,DS-TheHague-01,Beverages,BEV-04,68,63,282,0
2025-01-03,DS-TheHague-01,Beverages,BEV-05,61,60,254,0
2025-01-03,DS-TheHague-01,Beverages,BEV-06,47,61,178,0
2025-01-03,DS-TheHague-01,Snacks,SNA-01,44,48,75,0
2025-01-03,DS-TheHague-01,Snacks,SNA-02,58,55,81,0
2025-01-03,DS-TheHague-01,Snacks,SNA-03,57,38,84,0
2025-01-03,DS-TheHague-01,Snacks,SNA-04,58,44,77,0
2025-01-03,DS-TheHague-01,Snacks,SNA-05,68,50,105,0
2025-01-03,DS-TheHague-01,Snacks,SNA-06,52,51,86,0
2025-01-03,DS-TheHague-01,Household,HOU-01,23,29,92,0
2025-01-03,DS-TheHague-01,Household,HOU-02,23,24,78,0
2025-01-03,DS-TheHague-01,Household,HOU-03,20,24,63,0
2025-01-03,DS-TheHague-01,Household,HOU-04,17,27,58,0
2025-01-03,DS-TheHague-01,Household,HOU-05,18,27,64,0
2025-01-03,DS-TheHague-01,Household,HOU-06,29,27,103,0
2025-01-04,DS-Amsterdam-01,Fresh Produce,FRE-01,60,66,404,0
2025-01-04,DS-Amsterdam-01,Fresh Produce,FRE-02,69,74,472,0
2025-01-04,DS-Amsterdam-01,Fresh Produce,FRE-03,68,67,354,0
2025-01-04,DS-Amsterdam-01,Fresh Produce,FRE-04,72,64,504,0
2025-01-04,DS-Amsterdam-01,Fresh Produce,FRE-05,55,74,308,0
2025-01-04,DS-Amsterdam-01,Fresh Produce,FRE-06,53,69,356,0
2025-01-04,DS-Amsterdam-01,Dairy,DAI-01,53,45,213,0
2025-01-04,DS-Amsterdam-01,Dairy,DAI-02,51,59,186,0
2025-01-04,DS-Amsterdam-01,Dairy,DAI-03,45,57,152,0
2025-01-04,DS-Amsterdam-01,Dairy,DAI-04,44,43,161,0
2025-01-04,DS-Amsterdam-01,Dairy,DAI-05,51,48,203,0
2025-01-04,DS-Amsterdam-01,Dairy,DAI-06,41,57,164,0
2025-01-04,DS-Amsterdam-01,Beverages,BEV-01,92,87,288,0
2025-01-04,DS-Amsterdam-01,Beverages,BEV-02,88,75,278,0
2025-01-04,DS-Amsterdam-01,Beverages,BEV-03,92,82,260,0
2025-01-04,DS-Amsterdam-01,Beverages,BEV-04,86,92,348,0
2025-01-04,DS-Amsterdam-01,Beverages,BEV-05,86,78,270,0
2025-01-04,DS-Amsterdam-01,Beverages,BEV-06,88,84,246,0
2025-01-04,DS-Amsterdam-01,Snacks,SNA-01,82,64,110,0
2025-01-04,DS-Amsterdam-01,Snacks,SNA-02,75,46,133,0
2025-01-04,DS-Amsterdam-01,Snacks,SNA-03,71,55,94,0
2025-01-04,DS-Amsterdam-01,Snacks,SNA-04,66,65,95,0
2025-01-04,DS-Amsterdam-01,Snacks,SNA-05,83,62,115,0
2025-01-04,DS-Amsterdam-01,Snacks,SNA-06,83,73,149,0
2025-01-04,DS-Amsterdam-01,Household,HOU-01,27,34,94,0
2025-01-04,DS-Amsterdam-01,Household,HOU-02,34,36,114,0
2025-01-04,DS-Amsterdam-01,Household,HOU-03,40,30,162,0
2025-01-04,DS-Amsterdam-01,Household,HOU-04,25,31,83,0
2025-01-04,DS-Amsterdam-01,Household,HOU-05,31,35,88,0
2025-01-04,DS-Amsterdam-01,Household,HOU-06,30,35,110,0
2025-01-04,DS-Amsterdam-02,Fresh Produce,FRE-01,82,74,580,0
2025-01-04,DS-Amsterdam-02,Fresh Produce,FRE-02,81,85,562,0
2025-01-04,DS-Amsterdam-02,Fresh Produce,FRE-03,64,71,455,0
2025-01-04,DS-Amsterdam-02,Fresh Produce,FRE-04,57,72,337,0
2025-01-04,DS-Amsterdam-02,Fresh Produce,FRE-05,46,77,287,0
2025-01-04,DS-Amsterdam-02,Fresh Produce,FRE-06,63,71,305,0
2025-01-04,DS-Amsterdam-02,Dairy,DAI-01,66,61,185,0
2025-01-04,DS-Amsterdam-02,Dairy,DAI-02,47,57,167,0
2025-01-04,DS-Amsterdam-02,Dairy,DAI-03,70,48,242,0
2025-01-04,DS-Amsterdam-02,Dairy,DAI-04,47,52,191,0
2025-01-04,DS-Amsterdam-02,Dairy,DAI-05,39,51,126,0
2025-01-04,DS-Amsterdam-02,Dairy,DAI-06,53,57,159,0
2025-01-04,DS-Amsterdam-02,Beverages,BEV-01,81,96,278,0
2025-01-04,DS-Amsterdam-02,Beverages,BEV-02,97,83,342,0
2025-01-04,DS-Amsterdam-02,Beverages,BEV-03,103,74,306,0
2025-01-04,DS-Amsterdam-02,Beverages,BEV-04,70,94,225,0
2025-01-04,DS-Amsterdam-02,Beverages,BEV-05,93,114,345,0
2025-01-04,DS-Amsterdam-02,Beverages,BEV-06,93,90,332,0
2025-01-04,DS-Amsterdam-02,Snacks,SNA-01,61,76,80,0
2025-01-04,DS-Amsterdam-02,Snacks,SNA-02,70,76,111,0
2025-01-04,DS-Amsterdam-02,Snacks,SNA-03,70,68,102,0
2025-01-04,DS-Amsterdam-02,Snacks,SNA-04,81,71,131,0
2025-01-04,DS-Amsterdam-02,Snacks,SNA-05,62,55,76,0
2025-01-04,DS-Amsterdam-02,Snacks,SNA-06,73,70,105,0
2025-01-04,DS-Amsterdam-02,Household,HOU-01,34,32,105,0
2025-01-04,DS-Amsterdam-02,Household,HOU-02,28,29,82,0
2025-01-04,DS-Amsterdam-02,Household,HOU-03,49,68,150,1
2025-01-04,DS-Amsterdam-02,Household,HOU-04,38,30,136,0
2025-01-04,DS-Amsterdam-02,Household,HOU-05,29,35,94,0
2025-01-04,DS-Amsterdam-02,Household,HOU-06,34,32,135,0
2025-01-04,DS-Rotterdam-01,Fresh Produce,FRE-01,59,86,385,0
2025-01-04,DS-Rotterdam-01,Fresh Produce,FRE-02,55,71,375,0
2025-01-04,DS-Rotterdam-01,Fresh Produce,FRE-03,61,71,390,0
2025-01-04,DS-Rotterdam-01,Fresh Produce,FRE-04,69,74,342,0
2025-01-04,DS-Rotterdam-01,Fresh Produce,FRE-05,62,74,300,0
2025-01-04,DS-Rotterdam-01,Fresh Produce,FRE-06,57,67,399,0
2025-01-04,DS-Rotterdam-01,Dairy,DAI-01,54,44,195,0
2025-01-04,DS-Rotterdam-01,Dairy,DAI-02,36,49,121,0
2025-01-04,DS-Rotterdam-01,Dairy,DAI-03,43,35,153,0
2025-01-04,DS-Rotterdam-01,Dairy,DAI-04,52,40,170,0
2025-01-04,DS-Rotterdam-01,Dairy,DAI-05,45,50,150,0
2025-01-04,DS-Rotterdam-01,Dairy,DAI-06,50,43,146,0
2025-01-04,DS-Rotterdam-01,Beverages,BEV-01,71,87,236,0
2025-01-04,DS-Rotterdam-01,Beverages,BEV-02,87,71,314,0
2025-01-04,DS-Rotterdam-01,Beverages,BEV-03,98,92,392,0
2025-01-04,DS-Rotterdam-01,Beverages,BEV-04,80,79,291,0
2025-01-04,DS-Rotterdam-01,Beverages,BEV-05,136,134,461,1
2025-01-04,DS-Rotterdam-01,Beverages,BEV-06,93,81,364,0
2025-01-04,DS-Rotterdam-01,Snacks,SNA-01,52,72,68,0
2025-01-04,DS-Rotterdam-01,Snacks,SNA-02,74,59,113,0
2025-01-04,DS-Rotterdam-01,Snacks,SNA-03,49,53,84,0
2025-01-04,DS-Rotterdam-01,Snacks,SNA-04,123,98,207,1
2025-01-04,DS-Rotterdam-01,Snacks,SNA-05,143,99,250,1
2025-01-04,DS-Rotterdam-01,Snacks,SNA-06,79,52,118,0
2025-01-04,DS-Rotterdam-01,Household,HOU-01,39,36,132,0
2025-01-04,DS-Rotterdam-01,Household,HOU-02,31,33,90,0
2025-01-04,DS-Rotterdam-01,Household,HOU-03,36,36,120,0
2025-01-04,DS-Rotterdam-01,Household,HOU-04,31,33,105,0
2025-01-04,DS-Rotterdam-01,Household,HOU-05,27,38,106,0
2025-01-04,DS-Rotterdam-01,Household,HOU-06,36,30,131,0
2025-01-04,DS-Utrecht-01,Fresh Produce,FRE-01,49,57,325,0
2025-01-04,DS-Utrecht-01,Fresh Produce,FRE-02,47,67,330,0
2025-01-04,DS-Utrecht-01,Fresh Produce,FRE-03,56,61,269,0
2025-01-04,DS-Utrecht-01,Fresh Produce,FRE-04,100,109,608,1
2025-01-04,DS-Utrecht-01,Fresh Produce,FRE-05,84,107,541,1
2025-01-04,DS-Utrecht-01,Fresh Produce,FRE-06,48,88,333,0
2025-01-04,DS-Utrecht-01,Dairy,DAI-01,44,49,176,0
2025-01-04,DS-Utrecht-01,Dairy,DAI-02,35,36,141,0
2025-01-04,DS-Utrecht-01,Dairy,DAI-03,47,40,145,0
2025-01-04,DS-Utrecht-01,Dairy,DAI-04,27,48,97,0
2025-01-04,DS-Utrecht-01,Dairy,DAI-05,34,49,128,0
2025-01-04,DS-Utrecht-01,Dairy,DAI-06,40,46,147,0
2025-01-04,DS-Utrecht-01,Beverages,BEV-01,98,69,373,0
2025-01-04,DS-Utrecht-01,Beverages,BEV-02,91,72,306,0
2025-01-04,DS-Utrecht-01,Beverages,BEV-03,96,64,278,0
2025-01-04,DS-Utrecht-01,Beverages,BEV-04,69,75,287,0
2025-01-04,DS-Utrecht-01,Beverages,BEV-05,82,79,330,0
2025-01-04,DS-Utrecht-01,Beverages,BEV-06,96,77,337,0
2025-01-04,DS-Utrecht-01,Snacks,SNA-01,65,63,88,0
2025-01-04,DS-Utrecht-01,Snacks,SNA-02,65,48,97,0
2025-01-04,DS-Utrecht-01,Snacks,SNA-03,54,53,75,0
2025-01-04,DS-Utrecht-01,Snacks,SNA-04,72,55,119,0
2025-01-04,DS-Utrecht-01,Snacks,SNA-05,70,47,102,0
2025-01-04,DS-Utrecht-01,Snacks,SNA-06,111,95,173,1
2025-01-04,DS-Utrecht-01,Household,HOU-01,25,26,73,0
2025-01-04,DS-Utrecht-01,Household,HOU-02,36,33,132,0
2025-01-04,DS-Utrecht-01,Household,HOU-03,24,29,97,0
2025-01-04,DS-Utrecht-01,Household,HOU-04,28,38,108,0
2025-01-04,DS-Utrecht-01,Household,HOU-05,36,26,132,0
2025-01-04,DS-Utrecht-01,Household,HOU-06,27,32,110,0
2025-01-04,DS-TheHague-01,Fresh Produce,FRE-01,76,110,443,1
2025-01-04,DS-TheHague-01,Fresh Produce,FRE-02,43,54,206,0
2025-01-04,DS-TheHague-01,Fresh Produce,FRE-03,39,52,221,0
2025-01-04,DS-TheHague-01,Fresh Produce,FRE-04,46,45,259,0
2025-01-04,DS-TheHague-01,Fresh Produce,FRE-05,50,54,244,0
2025-01-04,DS-TheHague-01,Fresh Produce,FRE-06,55,52,339,0
2025-01-04,DS-TheHague-01,Dairy,DAI-01,37,36,124,0
2025-01-04,DS-TheHague-01,Dairy,DAI-02,50,66,145,1
2025-01-04,DS-TheHague-01,Dairy,DAI-03,33,48,121,0
2025-01-04,DS-TheHague-01,Dairy,DAI-04,38,34,152,0
2025-01-04,DS-TheHague-01,Dairy,DAI-05,33,29,109,0
2025-01-04,DS-TheHague-01,Dairy,DAI-06,29,35,92,0
2025-01-04,DS-TheHague-01,Beverages,BEV-01,71,67,280,0
2025-01-04,DS-TheHague-01,Beverages,BEV-02,54,60,213,0
2025-01-04,DS-TheHague-01,Beverages,BEV-03,53,61,179,0
2025-01-04,DS-TheHague-01,Beverages,BEV-04,63,55,186,0
2025-01-04,DS-TheHague-01,Beverages,BEV-05,57,55,237,0
2025-01-04,DS-TheHague-01,Beverages,BEV-06,64,58,206,0
2025-01-04,DS-TheHague-01,Snacks,SNA-01,60,40,95,0
2025-01-04,DS-TheHague-01,Snacks,SNA-02,47,39,82,0
2025-01-04,DS-TheHague-01,Snacks,SNA-03,60,44,95,0
2025-01-04,DS-TheHague-01,Snacks,SNA-04,84,66,102,1
2025-01-04,DS-TheHague-01,Snacks,SNA-05,51,45,83,0
2025-01-04,DS-TheHague-01,Snacks,SNA-06,54,43,69,0
2025-01-04,DS-TheHague-01,Household,HOU-01,19,22,78,0
2025-01-04,DS-TheHague-01,Household,HOU-02,26,22,96,0
2025-01-04,DS-TheHague-01,Household,HOU-03,52,46,182,1
2025-01-04,DS-TheHague-01,Household,HOU-04,28,26,103,0
2025-01-04,DS-TheHague-01,Household,HOU-05,24,24,88,0
2025-01-04,DS-TheHague-01,Household,HOU-06,23,25,79,0
2025-01-05,DS-Amsterdam-01,Fresh Produce,FRE-01,59,61,365,0
2025-01-05,DS-Amsterdam-01,Fresh Produce,FRE-02,57,63,397,0
2025-01-05,DS-Amsterdam-01,Fresh Produce,FRE-03,85,122,503,1
2025-01-05,DS-Amsterdam-01,Fresh Produce,FRE-04,62,62,394,0
2025-01-05,DS-Amsterdam-01,Fresh Produce,FRE-05,48,59,319,0
2025-01-05,DS-Amsterdam-01,Fresh Produce,FRE-06,48,63,264,0
2025-01-05,DS-Amsterdam-01,Dairy,DAI-01,42,34,153,0
2025-01-05,DS-Amsterdam-01,Dairy,DAI-02,38,45,123,0
2025-01-05,DS-Amsterdam-01,Dairy,DAI-03,47,40,143,0
2025-01-05,DS-Amsterdam-01,Dairy,DAI-04,41,33,138,0
2025-01-05,DS-Amsterdam-01,Dairy,DAI-05,40,45,121,0
2025-01-05,DS-Amsterdam-01,Dairy,DAI-06,33,43,126,0
2025-01-05,DS-Amsterdam-01,Beverages,BEV-01,75,68,289,0
2025-01-05,DS-Amsterdam-01,Beverages,BEV-02,71,63,216,0
2025-01-05,DS-Amsterdam-01,Beverages,BEV-03,78,64,256,0
2025-01-05,DS-Amsterdam-01,Beverages,BEV-04,66,74,269,0
2025-01-05,DS-Amsterdam-01,Beverages,BEV-05,60,60,230,0
2025-01-05,DS-Amsterdam-01,Beverages,BEV-06,73,68,293,0
2025-01-05,DS-Amsterdam-01,Snacks,SNA-01,65,48,105,0
2025-01-05,DS-Amsterdam-01,Snacks,SNA-02,66,51,108,0
2025-01-05,DS-Amsterdam-01,Snacks,SNA-03,57,45,99,0
2025-01-05,DS-Amsterdam-01,Snacks,SNA-04,67,61,120,0
2025-01-05,DS-Amsterdam-01,Snacks,SNA-05,57,55,89,0
2025-01-05,DS-Amsterdam-01,Snacks,SNA-06,105,90,131,1
2025-01-05,DS-Amsterdam-01,Household,HOU-01,50,43,152,1
2025-01-05,DS-Amsterdam-01,Household,HOU-02,24,24,72,0
2025-01-05,DS-Amsterdam-01,Household,HOU-03,30,25,89,0
2025-01-05,DS-Amsterdam-01,Household,HOU-04,24,24,88,0
2025-01-05,DS-Amsterdam-01,Household,HOU-05,32,29,111,0
2025-01-05,DS-Amsterdam-01,Household,HOU-06,31,23,108,0
2025-01-05,DS-Amsterdam-02,Fresh Produce,FRE-01,57,87,371,0
2025-01-05,DS-Amsterdam-02,Fresh Produce,FRE-02,79,74,382,0
2025-01-05,DS-Amsterdam-02,Fresh Produce,FRE-03,68,67,475,0
2025-01-05,DS-Amsterdam-02,Fresh Produce,FRE-04,67,83,377,0
2025-01-05,DS-Amsterdam-02,Fresh Produce,FRE-05,75,74,370,0
2025-01-05,DS-Amsterdam-02,Fresh Produce,FRE-06,64,84,434,0
2025-01-05,DS-Amsterdam-02,Dairy,DAI-01,52,51,161,0
2025-01-05,DS-Amsterdam-02,Dairy,DAI-02,52,48,167,0
2025-01-05,DS-Amsterdam-02,Dairy,DAI-03,52,50,184,0
2025-01-05,DS-Amsterdam-02,Dairy,DAI-04,40,51,123,0
2025-01-05,DS-Amsterdam-02,Dairy,DAI-05,39,44,131,0
2025-01-05,DS-Amsterdam-02,Dairy,DAI-06,103,94,419,1
2025-01-05,DS-Amsterdam-02,Beverages,BEV-01,102,103,406,0
2025-01-05,DS-Amsterdam-02,Beverages,BEV-02,115,82,360,0
2025-01-05,DS-Amsterdam-02,Beverages,BEV-03,75,85,305,0
2025-01-05,DS-Amsterdam-02,Beverages,BEV-04,82,64,240,0
2025-01-05,DS-Amsterdam-02,Beverages,BEV-05,81,86,256,0
2025-01-05,DS-Amsterdam-02,Beverages,BEV-06,76,81,285,0
2025-01-05,DS-Amsterdam-02,Snacks,SNA-01,69,74,87,0
2025-01-05,DS-Amsterdam-02,Snacks,SNA-02,73,72,98,0
2025-01-05,DS-Amsterdam-02,Snacks,SNA-03,69,74,94,0
2025-01-05,DS-Amsterdam-02,Snacks,SNA-04,61,68,82,0
2025-01-05,DS-Amsterdam-02,Snacks,SNA-05,72,70,122,0
2025-01-05,DS-Amsterdam-02,Snacks,SNA-06,69,57,95,0
2025-01-05,DS-Amsterdam-02,Household,HOU-01,24,36,96,0
2025-01-05,DS-Amsterdam-02,Household,HOU-02,38,30,113,0
2025-01-05,DS-Amsterdam-02,Household,HOU-03,28,30,93,0
2025-01-05,DS-Amsterdam-02,Household,HOU-04,25,37,72,0
2025-01-05,DS-Amsterdam-02,Household,HOU-05,31,28,104,0
2025-01-05,DS-Amsterdam-02,Household,HOU-06,33,33,131,0
2025-01-05,DS-Rotterdam-01,Fresh Produce,FRE-01,58,88,364,0
2025-01-05,DS-Rotterdam-01,Fresh Produce,FRE-02,57,83,384,0
2025-01-05,DS-Rotterdam-01,Fresh Produce,FRE-03,63,69,386,0
2025-01-05,DS-Rotterdam-01,Fresh Produce,FRE-04,55,57,339,0
2025-01-05,DS-Rotterdam-01,Fresh Produce,FRE-05,67,76,443,0
2025-01-05,DS-Rotterdam-01,Fresh Produce,FRE-06,57,68,405,0
2025-01-05,DS-Rotterdam-01,Dairy,DAI-01,42,61,122,0
2025-01-05,DS-Rotterdam-01,Dairy,DAI-02,49,54,157,0
2025-01-05,DS-Rotterdam-01,Dairy,DAI-03,43,51,135,0
2025-01-05,DS-Rotterdam-01,Dairy,DAI-04,48,53,173,0
2025-01-05,DS-Rotterdam-01,Dairy,DAI-05,119,70,420,1
2025-01-05,DS-Rotterdam-01,Dairy,DAI-06,49,52,168,0
2025-01-05,DS-Rotterdam-01,Beverages,BEV-01,88,86,320,0
2025-01-05,DS-Rotterdam-01,Beverages,BEV-02,88,94,326,0
2025-01-05,DS-Rotterdam-01,Beverages,BEV-03,109,95,369,0
2025-01-05,DS-Rotterdam-01,Beverages,BEV-04,101,82,406,0
2025-01-05,DS-Rotterdam-01,Beverages,BEV-05,90,78,320,0
2025-01-05,DS-Rotterdam-01,Beverages,BEV-06,82,86,269,0
2025-01-05,DS-Rotterdam-01,Snacks,SNA-01,77,67,119,0
2025-01-05,DS-Rotterdam-01,Snacks,SNA-02,75,75,118,0
2025-01-05,DS-Rotterdam-01,Snacks,SNA-03,64,73,81,0
2025-01-05,DS-Rotterdam-01,Snacks,SNA-04,70,61,97,0
2025-01-05,DS-Rotterdam-01,Snacks,SNA-05,78,71,140,0
2025-01-05,DS-Rotterdam-01,Snacks,SNA-06,94,64,118,0
2025-01-05,DS-Rotterdam-01,Household,HOU-01,34,33,99,0
2025-01-05,DS-Rotterdam-01,Household,HOU-02,33,36,96,0
2025-01-05,DS-Rotterdam-01,Household,HOU-03,36,42,114,0
2025-01-05,DS-Rotterdam-01,Household,HOU-04,34,38,104,0
2025-01-05,DS-Rotterdam-01,Household,HOU-05,37,35,150,0
2025-01-05,DS-Rotterdam-01,Household,HOU-06,38,35,132,0
2025-01-05,DS-Utrecht-01,Fresh Produce,FRE-01,50,81,289,0
2025-01-05,DS-Utrecht-01,Fresh Produce,FRE-02,59,73,416,0
2025-01-05,DS-Utrecht-01,Fresh Produce,FRE-03,55,77,287,0
2025-01-05,DS-Utrecht-01,Fresh Produce,FRE-04,53,78,369,0
2025-01-05,DS-Utrecht-01,Fresh Produce,FRE-05,38,63,221,0
2025-01-05,DS-Utrecht-01,Fresh Produce,FRE-06,51,71,338,0
2025-01-05,DS-Utrecht-01,Dairy,DAI-01,56,41,184,0
2025-01-05,DS-Utrecht-01,Dairy,DAI-02,43,53,131,0
2025-01-05,DS-Utrecht-01,Dairy,DAI-03,48,42,151,0
2025-01-05,DS-Utrecht-01,Dairy,DAI-04,47,49,177,0
2025-01-05,DS-Utrecht-01,Dairy,DAI-05,51,47,173,0
2025-01-05,DS-Utrecht-01,Dairy,DAI-06,44,52,136,0
2025-01-05,DS-Utrecht-01,Beverages,BEV-01,82,77,324,0
2025-01-05,DS-Utrecht-01,Beverages,BEV-02,85,83,255,0
2025-01-05,DS-Utrecht-01,Beverages,BEV-03,72,89,298,0
2025-01-05,DS-Utrecht-01,Beverages,BEV-04,65,69,186,0
2025-01-05,DS-Utrecht-01,Beverages,BEV-05,68,54,252,0
2025-01-05,DS-Utrecht-01,Beverages,BEV-06,65,78,196,0
2025-01-05,DS-Utrecht-01,Snacks,SNA-01,72,54,107,0
2025-01-05,DS-Utrecht-01,Snacks,SNA-02,76,64,92,0
2025-01-05,DS-Utrecht-01,Snacks,SNA-03,54,58,92,0
2025-01-05,DS-Utrecht-01,Snacks,SNA-04,74,57,115,0
2025-01-05,DS-Utrecht-01,Snacks,SNA-05,64,60,102,0
2025-01-05,DS-Utrecht-01,Snacks,SNA-06,116,101,176,1
2025-01-05,DS-Utrecht-01,Household,HOU-01,34,25,119,0
2025-01-05,DS-Utrecht-01,Household,HOU-02,33,33,94,0
2025-01-05,DS-Utrecht-01,Household,HOU-03,41,57,147,1
2025-01-05,DS-Utrecht-01,Household,HOU-04,33,32,132,0
2025-01-05,DS-Utrecht-01,Household,HOU-05,33,36,111,0
2025-01-05,DS-Utrecht-01,Household,HOU-06,57,62,172,1
2025-01-05,DS-TheHague-01,Fresh Produce,FRE-01,61,69,294,0
2025-01-05,DS-TheHague-01,Fresh Produce,FRE-02,46,57,298,0
2025-01-05,DS-TheHague-01,Fresh Produce,FRE-03,52,51,275,0
2025-01-05,DS-TheHague-01,Fresh Produce,FRE-04,67,60,378,0
2025-01-05,DS-TheHague-01,Fresh Produce,FRE-05,47,63,256,0
2025-01-05,DS-TheHague-01,Fresh Produce,FRE-06,58,54,317,0
2025-01-05,DS-TheHague-01,Dairy,DAI-01,51,39,180,0
2025-01-05,DS-TheHague-01,Dairy,DAI-02,47,45,179,0
2025-01-05,DS-TheHague-01,Dairy,DAI-03,39,40,129,0
2025-01-05,DS-TheHague-01,Dairy,DAI-04,37,43,121,0
2025-01-05,DS-TheHague-01,Dairy,DAI-05,42,35,126,0
2025-01-05,DS-TheHague-01,Dairy,DAI-06,45,44,138,0
2025-01-05,DS-TheHague-01,Beverages,BEV-01,67,56,238,0
2025-01-05,DS-TheHague-01,Beverages,BEV-02,67,64,218,0
2025-01-05,DS-TheHague-01,Beverages,BEV-03,71,67,213,0
2025-01-05,DS-TheHague-01,Beverages,BEV-04,69,59,216,0
2025-01-05,DS-TheHague-01,Beverages,BEV-05,68,89,263,0
2025-01-05,DS-TheHague-01,Beverages,BEV-06,73,53,281,0
2025-01-05,DS-TheHague-01,Snacks,SNA-01,58,57,76,0
